,date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate.1,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
372,14/10/2020,India,63509,0.147573272,730,0.033994334,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,55342,66732,74383,73272,70496
373,13/10/2020,India,55342,-0.170682731,706,-0.134803922,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,"The Ministry of Home Affairs issued an order regarding the extension of lockdown in containment zones till October 31. Guidelines for re-opening (Unlock 5) State/UT governments may decide with respect to the opening of schools and coaching institutions after 15th Oct, in a graded manner. The decision should be taken in consultation with the respective school/institution management, subject to the following conditions. - Online education will be the preferred mode of teaching and should be encouraged. - Students preferring to attend online classes rather than physically attending school should be permitted to do so. - Students should attend schools/institutions only with the written consent of the parents. - Attendance must not be enforced and must depend entirely on parental consent. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf",2,0,,2,1,,4,0,"Cinemas, theatres, multiplexes, entertainment parks and other similar places outside the containment zones will be allowed to open from Oct 15, with up to 50% of their seating capacity, for which the SOPs will be issued by the Ministry of Information & Broadcasting. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf",1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,66732,74383,73272,70496,78524
374,12/10/2020,India,66732,-0.102859524,816,-0.111111111,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,74383,73272,70496,78524,72049
375,11/10/2020,India,74383,0.015162682,918,-0.008639309,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,73272,70496,78524,72049,61267
376,10/10/2020,India,73272,0.039378121,926,-0.039419087,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,70496,78524,72049,61267,74442
377,09/10/2020,India,70496,-0.102236259,964,-0.007209063,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,78524,72049,61267,74442,75829
378,08/10/2020,India,78524,0.089869394,971,-0.015212982,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,72049,61267,74442,75829,79476
379,07/10/2020,India,72049,0.175983809,986,0.115384615,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,61267,74442,75829,79476,81484
380,06/10/2020,India,61267,-0.176983423,884,-0.021040975,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,74442,75829,79476,81484,86821
381,05/10/2020,India,74442,-0.018291155,903,-0.039361702,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,75829,79476,81484,86821,80472
382,04/10/2020,India,75829,-0.045888067,940,-0.120673527,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,79476,81484,86821,80472,70589
383,03/10/2020,India,79476,-0.024642875,1069,-0.023744292,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,81484,86821,80472,70589,82170
384,02/10/2020,India,81484,-0.061471303,1095,-0.072819644,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,86821,80472,70589,82170,88600
385,01/10/2020,India,86821,0.078897008,1181,0.001696353,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,,2,0,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,80472,70589,82170,88600,85362
386,30/09/2020,India,80472,0.14000765,1179,0.519329897,1366417756,1876.525,26.6182647,67.0038112,6.37792416,24.59,2,0,"29th September 2020, Union Health Ministry has released an SOP (standard operating procedure) under Unlock 4.0 guidelines for reopening of schools partially for Class 9 to 12 students for taking guidance from their teachers. https://web.archive.org/web/20201013070315/https://news.careers360.com/school-reopening-news-know-when-will-school-reopen-in-india State/UT governments may decide with respect to the opening of schools and coaching institutions after 15th Oct, in a graded manner. The decision should be taken in consultation with the respective school/institution management, subject to the following conditions. Online education will be the preferred mode of teaching and should be encouraged. Students preferring to attend online classes rather than physically attending school should be permitted to do so. - Students should attend schools/institutions only with the written consent of the parents. - Attendance must not be enforced and must depend entirely on parental consent. - Schools that are allowed to open will have to mandatorily follow the SOP to be issued by the Education Departments of the States/UTs. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf",2,0,Work from home should be followed as far as possible by the National Directive of COVID 19 management. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf,2,1,Lockdown in containment zones: Lockdown shall continue in the containment zones till 31st October. Only essential activities will be permitted. No movement of people will be allowed except in emergencies such as medical emergencies and for maintaining the supply of essential goods. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf,4,0,"Social/political/sports/entertainment/academic/cultural/religious functions and gatherings have already been permitted with a ceiling of 100 persons outside the containment zones. Such gatherings beyond the limit of 100 people will be permitted by State/UT governments after Oct 15, subject to the following conditions. Max. of 50% of hall capacity with a ceiling of 200 persons in closed places. Wearing of face masks, social distancing, thermal scanning, use of hand wash or sanitizer will be mandatory. In open spaces, keeping the size of the ground/space in view, and with strict observance of wearing of face masks, social distancing, thermal scanning, use of hand wash, or sanitizer. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf",1,1,,2,0,,2,0,"Restriction is imposed in some containment zones, however, there will be no restrictions on inter and intrastate movement of goods and services and no separate approval/e-permit/permission is required. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf",4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,"The National Directives for COVID-19 management will continue to follow throughout the country. - Wearing of face cover is compulsory in public places, workplaces, and during transport. https://web.archive.org/web/20201013071047/https://covidindia.org/wp-content/uploads/2020/10/MHAOrderDt_30092020.pdf",,,73.61,76.19,72.62,76.39,50,0.765,0.588,0.498,0.2,0.085,70589,82170,88600,85362,86052
387,29/09/2020,India,70589,-0.140939516,776,-0.253128008,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,82170,88600,85362,86052,86508
388,28/09/2020,India,82170,-0.072573363,1039,-0.075622776,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,88600,85362,86052,86508,83347
389,27/09/2020,India,88600,0.03793257,1124,0.032139578,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,85362,86052,86508,83347,75083
390,26/09/2020,India,85362,-0.008018407,1089,-0.045574058,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,86052,86508,83347,75083,86961
391,25/09/2020,India,86052,-0.005271189,1141,0.010628875,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,86508,83347,75083,86961,92605
392,24/09/2020,India,86508,0.03792578,1129,0.040552995,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,83347,75083,86961,92605,93337
393,23/09/2020,India,83347,0.110064862,1085,0.030389364,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,75083,86961,92605,93337,96424
394,22/09/2020,India,75083,-0.136589966,1053,-0.068141593,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,86961,92605,93337,96424,97894
395,21/09/2020,India,86961,-0.060947033,1130,-0.002647838,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,2,0,"21st September 2020, Schools across the country are set to partially reopen, as part of the relaxations allowed under the fourth phase of phased lockdown exit plan. Students of Class 9 to 12 have been allowed to visit schools in areas outside containment zones on voluntary basis for taking guidance from their teachers. However, this permission would be subject to written consent of parents/guardians as per Standard Operating Procedures (SOPs) issued by the Union Ministry of Health and Family Welfare. Several states including Delhi, Uttar Pradesh, Kerala, Uttarakhand and West bengal, have announced that they will not allow reopening of schools from 21st September. SOPs to be followed by students/teachers/employees at schools: - Physical distancing of at least 6 feet to be followed as far as feasible. - Use of face covers/masks to be made mandatory. - Frequent hand washing with soap (for at least 40-60 seconds) even when hands are not visibly dirty. - Use of alcohol-based hand sanitizers (for at least 20 seconds) can be done wherever feasible. - Respiratory etiquettes to be strictly followed. This involves strict practice of covering ones mouth and nose while coughing/sneezing with a tissue/handkerchief/flexed elbow and disposing off used tissues properly. - Self-monitoring of health by all and reporting any illness at the earliest. Spitting shall be strictly prohibited. https://web.archive.org/web/20200929034902/https://english.jagran.com/education/will-schools-educational-institutions-reopen-in-india-from-september-1-heres-the-latest-update-10014967",2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,75.46,79.76,73.81,77.78,50,0.765,0.588,0.498,0.2,0.085,92605,93337,96424,97894,90123
396,20/09/2020,India,92605,-0.007842549,1133,-0.091419407,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,93337,96424,97894,90123,83809
397,19/09/2020,India,93337,-0.032014851,1247,0.062180579,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,96424,97894,90123,83809,92071
398,18/09/2020,India,96424,-0.015016242,1174,0.037102474,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,97894,90123,83809,92071,94372
399,17/09/2020,India,97894,0.086226601,1132,-0.12248062,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,90123,83809,92071,94372,97570
400,16/09/2020,India,90123,0.075337971,1290,0.223908918,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,83809,92071,94372,97570,96551
401,15/09/2020,India,83809,-0.089735096,1054,-0.072183099,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,92071,94372,97570,96551,95735
402,14/09/2020,India,92071,-0.024382232,1136,0.019748654,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,94372,97570,96551,95735,89706
403,13/09/2020,India,94372,-0.032776468,1114,-0.072439634,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,97570,96551,95735,89706,75809
404,12/09/2020,India,97570,0.010554008,1201,-0.006617039,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,96551,95735,89706,75809,90802
405,11/09/2020,India,96551,0.008523528,1209,0.031569966,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,95735,89706,75809,90802,90632
406,10/09/2020,India,95735,0.067208436,1172,0.051121076,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,89706,75809,90802,90632,86432
407,09/09/2020,India,89706,0.183315965,1115,-0.015887026,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,75809,90802,90632,86432,83341
408,08/09/2020,India,75809,-0.165117508,1133,0.11515748,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,90802,90632,86432,83341,83883
409,07/09/2020,India,90802,0.001875717,1016,-0.04600939,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,"Government of India has ordered the schools, colleges to be closed till September 30. However, permitted the students of 11th to 12th to visit the school from September 21 on their own free will for consultations if required. https://web.archive.org/web/20200918063406/https://news.careers360.com/school-reopening-news-know-when-will-school-reopen-in-india",2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,"The Directorate General of Civil Aviation (DGCA), Government of India has extended the ban on scheduled international commercial flights by a month to September 30 from the current date of August 31. https://web.archive.org/web/20200918062024/https://www.skyscanner.co.in/news/corona-virus-information",0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,90632,86432,83341,83883,78357
410,06/09/2020,India,90632,0.048593114,1065,-0.022038567,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,86432,83341,83883,78357,69921
411,05/09/2020,India,86432,0.037088588,1089,-0.006386861,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,83341,83883,78357,69921,78512
412,04/09/2020,India,83341,-0.006461381,1096,0.050814957,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,83883,78357,69921,78512,78761
413,03/09/2020,India,83883,0.070523374,1043,-0.056108597,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,78357,69921,78512,78761,76472
414,02/09/2020,India,78357,0.120650448,1105,0.455862978,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,69921,78512,78761,76472,77266
415,01/09/2020,India,69921,-0.109422763,759,-0.218331617,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.551,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,78512,78761,76472,77266,75760
416,31/08/2020,India,78512,-0.003161463,971,0.024261603,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.735,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,78761,76472,77266,75760,67151
417,30/08/2020,India,78761,0.029932524,948,-0.071498531,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.735,3,1,,2,1,,2,1,,4,0,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,76472,77266,75760,67151,60975
418,29/08/2020,India,76472,-0.010276189,1021,-0.034058657,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.735,3,1,,2,1,,2,1,,4,0,"Guidelines for Phased Re-opening (Unlock 4) released by the Government of Indias Ministry of Home Affairs on August 29th stated: lockdown shall remain in force in the Containment Zones till 30th September, 2020, and strict containment measures will be enforced in these containment zones and only essential activities will be allowed. However, outside of the containment zones marriage related gatherings with number of guests not exceeding 50 and funeral/ last rites related gatherings with number of persons not exceeding 20 will continue to be allowed up to 20th September 2020, after which the ceiling of 100 persons will apply. Source: http://web.archive.org/web/20200903144355/https://cdnbbsr.s3waas.gov.in/s3850af92f8d9903e7a4e0559a98ecc857/uploads/2020/08/2020082958.pdf",1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,Guidelines for Phased Re-opening (Unlock 4) released by the Government of Indias Ministry of Home Affairs on August 29th stated: Wearing of face cover is compulsory in public places; in workplaces; and during transport. Source: http://web.archive.org/web/20200903144355/https://cdnbbsr.s3waas.gov.in/s3850af92f8d9903e7a4e0559a98ecc857/uploads/2020/08/2020082958.pdf Wearing a mask when outside the home remains mandatory in some cities such as Delhi so the 4T code remains. https://web.archive.org/web/20201012140633/https://www.newindianexpress.com/cities/delhi/2020/sep/29/covid-19-over-25000-fined-since-mid-june-for-not-wearing-face-masks-in-delhi-2203166.html,,,81.02,86.9,77.38,81.94,50,0.765,0.588,0.498,0.2,0.085,77266,75760,67151,60975,61408
419,28/08/2020,India,77266,0.019878564,1057,0.033235582,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.735,3,1,,2,1,,2,1,,3,1,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,79.63,86.9,76.49,80.9,50,0.765,0.588,0.498,0.2,0.085,75760,67151,60975,61408,69239
420,27/08/2020,India,75760,0.128203601,1023,-0.033994334,1366417756,1876.525,26.6182647,67.0038112,6.37792416,26.735,3,1,,2,1,,2,1,,3,1,,1,1,,2,0,,2,0,,4,,0,,,2,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,79.63,86.9,76.49,80.9,50,0.765,0.588,0.498,0.2,0.085,67151,60975,61408,69239,69878
